variable_id,class_id,semantic_folder,standardized_english_name,standard_unit,primary_retained_value_column,approved_value_range_note,q4_lane,q4_batch_construct_status,owner_approval_status,runtime_status_after_this_batch,candidate_hit_count,candidate_hit_tables,candidate_numericitems_hit_count,candidate_preferred_table_hit_count,top_candidate_itemids,top_candidate_labels,source_boundary_caveat,next_action,audit_rationale,queue_reason,public_card_path,source_item_hits_file
std_granular_casts_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,Urine granular casts sediment result event,none,std_granular_casts_urine_sediment_result,none_or_zero; range_0_2; range_3_5; range_6_10; range_11_20; range_21_50; range_gt_50; range_0_2_coarse; range_3_5_coarse; range_6_10_coarse; range_0_2_fine; range_3_5_fine; range_0_2_coarse_fine; rare_coarse,Q4F_class6_ordinal_domain_source_candidate,source_domain_candidate_package_built_not_runtime_domain_lock_needed,not_owner_approved,not_runtime_constructed,189,drugitems:3;freetextitems:59;numericitems:115;procedureorderitems:10;processitems:2,115,174,8794;11295;10897;10890;10906;8796;8798;14281;14278;10891,numericitems:8794:UrineCAD | freetextitems:11295:Sediment screening (urine) | freetextitems:10897:Sediment (urine) | freetextitems:10890:Eiwit Kwal (urine) | freetextitems:10906:Hb/Ery's (urine),Ordinal or semiquantitative source candidates were built; retained result domain and ordered value mapping must be locked before runtime construction.,"lock allowed result labels and ordered/positive-domain mapping, then generate class-6 runtime candidate","Amsterdam list/freetext/numeric evidence exists, but the result domain must be locked before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_granular_casts_urine_sediment_result.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_hyaline_casts_urine,class6_ordinal_text_semiquantitative_result,laboratory,Urine hyaline casts event,#/lpf,std_hyaline_casts_urine_count_per_lpf_cleaned,"[0.0, 1000.0] #/lpf",Q4F_class6_ordinal_domain_source_candidate,source_domain_candidate_package_built_not_runtime_domain_lock_needed,not_owner_approved,not_runtime_constructed,1,freetextitems:1,0,1,17403,freetextitems:17403:Hyaline cilinder (urine),Ordinal or semiquantitative source candidates were built; retained result domain and ordered value mapping must be locked before runtime construction.,"lock allowed result labels and ordered/positive-domain mapping, then generate class-6 runtime candidate","Amsterdam list/freetext/numeric evidence exists, but the result domain must be locked before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_hyaline_casts_urine.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_ketone_urinalysis_result,class6_ordinal_text_semiquantitative_result,laboratory,Urinalysis ketone result event,none,std_ketone_urinalysis_result,negative; trace; small_positive; moderate_positive; large_positive,Q4F_class6_ordinal_domain_source_candidate,source_domain_candidate_package_built_not_runtime_domain_lock_needed,not_owner_approved,not_runtime_constructed,4,freetextitems:1;listitems:2;numericitems:1,1,4,19232;19232;10892;19391,listitems:19232:Fysio-Assesment resultaat | listitems:19232:Fysio-Assesment resultaat | freetextitems:10892:Ketonen (urine) | numericitems:19391:Ketonen (bloed),Ordinal or semiquantitative source candidates were built; retained result domain and ordered value mapping must be locked before runtime construction.,"lock allowed result labels and ordered/positive-domain mapping, then generate class-6 runtime candidate","Amsterdam list/freetext/numeric evidence exists, but the result domain must be locked before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_ketone_urinalysis_result.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_leukocytes_urinalysis_result,class6_ordinal_text_semiquantitative_result,laboratory,Urinalysis leukocytes result event,none,std_leukocytes_urinalysis_result,negative; trace; small_positive; moderate_positive; large_positive,Q4F_class6_ordinal_domain_source_candidate,source_domain_candidate_package_built_not_runtime_domain_lock_needed,not_owner_approved,not_runtime_constructed,4,listitems:2;numericitems:2,2,4,9965;19232;19232;6779,numericitems:9965:Leuco's (bloed) | listitems:19232:Fysio-Assesment resultaat | listitems:19232:Fysio-Assesment resultaat | numericitems:6779:Leucocyten,Ordinal or semiquantitative source candidates were built; retained result domain and ordered value mapping must be locked before runtime construction.,"lock allowed result labels and ordered/positive-domain mapping, then generate class-6 runtime candidate","Amsterdam list/freetext/numeric evidence exists, but the result domain must be locked before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_leukocytes_urinalysis_result.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_lupus_anticoagulant_result,class6_ordinal_text_semiquantitative_result,laboratory,Lupus anticoagulant result event,none,std_lupus_anticoagulant_result,negative; positive; indeterminate,Q4F_class6_ordinal_domain_source_candidate,source_domain_candidate_package_built_not_runtime_domain_lock_needed,not_owner_approved,not_runtime_constructed,2,listitems:2,0,2,19232;19232,listitems:19232:Fysio-Assesment resultaat | listitems:19232:Fysio-Assesment resultaat,Ordinal or semiquantitative source candidates were built; retained result domain and ordered value mapping must be locked before runtime construction.,"lock allowed result labels and ordered/positive-domain mapping, then generate class-6 runtime candidate","Amsterdam list/freetext/numeric evidence exists, but the result domain must be locked before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_lupus_anticoagulant_result.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_nitrite_urinalysis_result,class6_ordinal_text_semiquantitative_result,laboratory,Urinalysis nitrite result event,none,std_nitrite_urinalysis_result,negative; positive,Q4F_class6_ordinal_domain_source_candidate,source_domain_candidate_package_built_not_runtime_domain_lock_needed,not_owner_approved,not_runtime_constructed,2,listitems:2,0,2,19232;19232,listitems:19232:Fysio-Assesment resultaat | listitems:19232:Fysio-Assesment resultaat,Ordinal or semiquantitative source candidates were built; retained result domain and ordered value mapping must be locked before runtime construction.,"lock allowed result labels and ordered/positive-domain mapping, then generate class-6 runtime candidate","Amsterdam list/freetext/numeric evidence exists, but the result domain must be locked before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_nitrite_urinalysis_result.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_protein_urinalysis_result,class6_ordinal_text_semiquantitative_result,laboratory,Urinalysis protein result event,none,std_protein_urinalysis_result,negative; trace; mild_positive; moderate_positive; marked_positive; severe_positive,Q4F_class6_ordinal_domain_source_candidate,source_domain_candidate_package_built_not_runtime_domain_lock_needed,not_owner_approved,not_runtime_constructed,24,drugitems:20;listitems:4,0,4,19232;19232;16958;16958;12588;12586;12948;7314;12608;9156,listitems:19232:Fysio-Assesment resultaat | listitems:19232:Fysio-Assesment resultaat | listitems:16958:SEPSIS_PROTEINE_C | listitems:16958:SEPSIS_PROTEINE_C | drugitems:12588:Nutrison Protein Plus,Ordinal or semiquantitative source candidates were built; retained result domain and ordered value mapping must be locked before runtime construction.,"lock allowed result labels and ordered/positive-domain mapping, then generate class-6 runtime candidate","Amsterdam list/freetext/numeric evidence exists, but the result domain must be locked before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_protein_urinalysis_result.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,Urine renal epithelial cells sediment result event,none,std_renal_epithelial_cells_urine_sediment_result,none_or_zero; range_0_2; range_3_5; range_6_10; range_11_20; range_21_50; range_gt_50,Q4F_class6_ordinal_domain_source_candidate,source_domain_candidate_package_built_not_runtime_domain_lock_needed,not_owner_approved,not_runtime_constructed,208,drugitems:11;freetextitems:60;listitems:5;numericitems:120;procedureorderitems:10;processitems:2,120,185,8794;10890;10906;8796;8798;14281;14278;10891;11636;10901,numericitems:8794:UrineCAD | freetextitems:10890:Eiwit Kwal (urine) | freetextitems:10906:Hb/Ery's (urine) | numericitems:8796:UrineSupraPubis | numericitems:8798:UrineSpontaan,Ordinal or semiquantitative source candidates were built; retained result domain and ordered value mapping must be locked before runtime construction.,"lock allowed result labels and ordered/positive-domain mapping, then generate class-6 runtime candidate","Amsterdam list/freetext/numeric evidence exists, but the result domain must be locked before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_renal_epithelial_cells_urine_sediment_result.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_transitional_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,Urine transitional epithelial cells sediment result event,none,std_transitional_epithelial_cells_urine_sediment_result,none_or_zero; range_0_2; range_3_5; range_6_10; range_11_20; range_21_50; range_gt_50,Q4F_class6_ordinal_domain_source_candidate,source_domain_candidate_package_built_not_runtime_domain_lock_needed,not_owner_approved,not_runtime_constructed,192,drugitems:5;freetextitems:60;numericitems:115;procedureorderitems:10;processitems:2,115,175,8794;10890;10906;8796;8798;14281;14278;10891;11636;10901,numericitems:8794:UrineCAD | freetextitems:10890:Eiwit Kwal (urine) | freetextitems:10906:Hb/Ery's (urine) | numericitems:8796:UrineSupraPubis | numericitems:8798:UrineSpontaan,Ordinal or semiquantitative source candidates were built; retained result domain and ordered value mapping must be locked before runtime construction.,"lock allowed result labels and ordered/positive-domain mapping, then generate class-6 runtime candidate","Amsterdam list/freetext/numeric evidence exists, but the result domain must be locked before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_transitional_epithelial_cells_urine_sediment_result.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_urobilinogen_urinalysis_result,class6_ordinal_text_semiquantitative_result,laboratory,Urinalysis urobilinogen result event,none,std_urobilinogen_urinalysis_result,negative; normal; mild_elevated; moderate_elevated; high_elevated; very_high_elevated,Q4F_class6_ordinal_domain_source_candidate,source_domain_candidate_package_built_not_runtime_domain_lock_needed,not_owner_approved,not_runtime_constructed,2,listitems:2,0,2,19232;19232,listitems:19232:Fysio-Assesment resultaat | listitems:19232:Fysio-Assesment resultaat,Ordinal or semiquantitative source candidates were built; retained result domain and ordered value mapping must be locked before runtime construction.,"lock allowed result labels and ordered/positive-domain mapping, then generate class-6 runtime candidate","Amsterdam list/freetext/numeric evidence exists, but the result domain must be locked before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_urobilinogen_urinalysis_result.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
